utterance_id,conversation_id,text,polite
4050,3767,"I am looking at a more brute force and exhaustive approach, I am curious as to your performance/memory concerns. Is this something being done a lot or just once for different sets of letter combinations?",1
2256,199,"This doesn't make sense.  Do you mean ""introspection""?",0
254,430433,Helllo?????,0
3666,3011,You question is very incoherent. Can you ask it more clearly?,0
4044,3753,"Can you please clarify, if you only care about the weights, why you don't simply do `data[x] += w`? What do you care about besides the weights?",1
3600,2887,At first sight I can't see what's wrong with the code you've posted.  What error or problem does this produce?,1
5174,6109,Anyone know if this just for the galaxy s?  I don't think I've ever seen this in stock Android or cyanogenmod?,0
2627,978,The question is quite unclear. Can you provide a test-case?,0
2864,1432,You might want to add more context to the question (although it's been fairly well answered below :-) I.e. why do you want to do this?,1
86,278117,Are u the guy on TV Forum using the same name??,0
1732,620595,I don't really see that as a problem. If it's a fringe position why not simply state it as such?,0
3701,3061,It's not clear that this is a programming question. What are you looking for?,0
2835,1381,"I don't know of any such filter, but it shouldn't be all that hard to write. You want the showing of more information to be done with JavaScript, right?",0
2414,522,"@Jon Skeet @Brain Rasmussen I apologise, they did not appear on the 'related questions' nor on my searching. @digEmAll I'm somewhat new to C#, couldn't I use the second one if I used a nullable Bar?",1
3323,2314,"(Off-topic:) Nope, this is a case of while i was writing the first one (in php) i accidentally created the second one, and was curious as to see if there was anything different, considering this has to validate 3.5 million cards in the next month 8D.  

which one is better in your mind?",1
2141,151044,I was wondering where you got your information for the dice statistics you recently added/changed in <url>.  Can you add a source to those tables?,1
1242,397562,Please explain this <url>. Is there a valid reason why this image was removed?,0
667,410135,sir.. can i still write an article? do you have any facebook account?,1
2024,624021,Are you trying to help him milk the publicity over the WR incident? if it ends up on google with lots of nns why would that matter?,0
3611,2912,@Neil All data is input onto a screen before so there is no actual input data. Would it help if put the whole program here?,1
2181,28,"Good question, worded poorly. Might want to try rephrasing it?",0
2374,437,Are you sure you are getting the error on that line? What line are you trying to access the array on?,1
3592,2869,@Mat is there a NOP for oracle? how can I abort the statements from being executed from within the trigger?,1
3978,3609,Binary shift? Divide?,0
2037,348100,"Hi, I'm new to RC patrol, and I was wondering how you do the 'reverted edits by X to version by Y' edit summary. Is there a shortcut to reverting an edit?",1
2519,760,"What's ""Web of Knowledge""?  Where is this ""javascript form""?",0
3428,2519,"Before you get into the run-time of the algorithm, do you understand what it is supposed to do?  Do you see how it works?",1
2133,628388,"Thanks for explaining.  Um, is that an official policy, or one just custom?",1
2229,127,"@ David Thornley: Become a professional-grade programmer, also want participate in coding contest(Codechef, Topcoders),both have equal priorities

What you suggest what kind of preparation i need to take ?",1
4549,4812,"There are not many ready-made exploits for max excel out there, at least not in non-commercial exploit packs. Which version of office do you have?",0
2049,584634,"Would you be okay if I seconded your nomination? Or would you prefer me to add as a ""support""?",1
5013,5806,Are you looking for something that gives you a global view? For instance to see the difference in load time from Texas and Tokyo?,1
40,622946,"You may need to enable your own setting to allow E-mail too; I'm not sure. If so, maybe you can turn it on temporarily, so that you can send me one e-mail?",1
180,84756,"Thank you for your Wikignome-like edits.  What do you think, substantively?",1
5399,6516,"Are you sure it's not a worn chain, or chain ring (or both)?",0
3315,2293,"Are the x/y coordinates actually reals or integers? That is, can you determine a neighbor by finding the tile with x=x+1 & y=y?",1
1906,235897,"Are you both ""Dribblingscribe"" and ""Indiestu"" ? Do both those accounts belong to the same person?",0
111,202035,"Let me ask you this.  Assuming we take it that the player might have chosen any door to start with and the host may have opened any unchosen goat-hiding door, why do you not insist that the starting sample space must include all the possible door combinations?",0
970,231700,"Hi, I noticed that you've pointed out an accuracy in the restoration of <url> used in the article. I've just started up a review page for paleoart here, and started a section for that image: <url> Would you mind commenting on it so it can be fixed?",1
2734,1189,"Also, why are you calling ""use Inline"" three times?  Where did you get the idea to do this, and why not just call it once?",0
3206,2094,That's great.  Did you have a question too?,1
2493,709,If something already exists. Why would I take the overhead of maintanance ?,0
4959,5705,I can't reproduce this. You have selected `Taxonomy: Term` and not `Taxonomy: Term ID` in the Sort Criteria box?,1
3382,2428,You can create an empty div and when the larger image is clicked you can replace that div with a SWF (hiding images if necessary). Will that be OK?,1
2083,458817,Don't worry I understand. Using igloo I assume?,1
2087,600844,During your RFA you stated that you would be helping deal with the Scibaby situation after Raul stopped doing it. Do you feel that you've done what you said you were going to do?,0
